,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,City
2016-05-23,20.3,11.5,28.5,0.0,0.0,,4.0,,1015.4,,ORANGE COUNTY
2016-05-24,21.7,12.5,29.5,0.0,0.0,,4.3,,1018.1,,ORANGE COUNTY
2016-05-25,21.5,18.5,29.5,7.4,0.0,,5.8,,1019.2,,ORANGE COUNTY
2016-05-26,23.9,19.0,33.5,0.0,0.0,,10.8,,1017.9,,ORANGE COUNTY
2016-05-27,24.3,18.5,31.5,0.0,0.0,,8.8,,1015.4,,ORANGE COUNTY
2016-05-28,25.0,21.5,28.5,0.0,0.0,163.0,8.1,,1017.4,,ORANGE COUNTY
2016-05-29,24.9,17.5,31.5,0.0,0.0,,3.1,,1018.2,,ORANGE COUNTY
2016-05-30,25.3,18.5,31.5,0.0,0.0,,4.6,,1016.0,,ORANGE COUNTY
2016-05-31,24.5,17.5,31.5,0.0,0.0,,3.5,,1013.7,,ORANGE COUNTY
2016-06-01,25.1,18.5,32.5,6.9,0.0,,4.4,,1014.2,,ORANGE COUNTY
2016-06-02,24.6,21.5,29.5,0.5,0.0,,4.8,,1016.5,,ORANGE COUNTY
2016-06-03,24.1,19.5,31.5,21.6,0.0,,2.6,,1016.5,,ORANGE COUNTY
2016-06-04,23.4,21.5,28.5,6.6,0.0,,6.5,,1014.1,,ORANGE COUNTY
2016-06-05,24.1,20.5,29.5,2.8,0.0,,8.0,,1010.0,,ORANGE COUNTY
2016-06-06,23.7,16.5,29.5,0.0,0.0,,4.4,,1010.2,,ORANGE COUNTY
2016-06-07,25.3,17.9,29.6,0.0,0.0,311.0,12.2,,1009.7,,ORANGE COUNTY
2016-06-08,21.4,12.5,28.5,0.0,0.0,,5.4,,1014.9,,ORANGE COUNTY
2016-06-09,21.8,13.5,29.5,0.0,0.0,,4.3,,1017.1,,ORANGE COUNTY
2016-06-10,24.9,15.5,33.5,0.0,0.0,,3.1,,1017.8,,ORANGE COUNTY
2016-06-11,26.8,17.5,34.5,0.0,0.0,,5.1,,1018.3,,ORANGE COUNTY
2016-06-12,28.1,19.5,34.5,0.0,0.0,,6.4,,1017.5,,ORANGE COUNTY
2016-06-13,28.9,22.5,36.5,1.0,0.0,,5.8,,1014.1,,ORANGE COUNTY
2016-06-14,26.6,22.9,33.5,2.8,0.0,,6.8,,1013.2,,ORANGE COUNTY
2016-06-15,25.0,21.5,32.5,6.1,0.0,211.0,8.2,,1012.6,,ORANGE COUNTY
2016-06-16,28.2,20.5,36.5,0.0,0.0,252.0,8.3,,1011.4,,ORANGE COUNTY
2016-06-17,26.4,22.5,29.5,0.0,0.0,8.0,9.9,,1012.0,,ORANGE COUNTY
2016-06-18,25.7,19.5,32.5,0.0,0.0,,7.0,,1018.0,,ORANGE COUNTY
2016-06-19,26.6,21.5,32.5,0.0,0.0,146.0,5.0,,1024.2,,ORANGE COUNTY
2016-06-20,26.8,21.5,32.5,0.0,0.0,,5.6,,1023.6,,ORANGE COUNTY
2016-06-21,27.8,23.5,33.5,0.0,0.0,,9.1,,1018.1,,ORANGE COUNTY
2016-06-22,29.6,24.5,34.5,0.0,0.0,223.0,9.7,,1016.0,,ORANGE COUNTY
2016-06-23,30.5,26.5,35.5,0.3,0.0,224.0,16.8,,1015.0,,ORANGE COUNTY
2016-06-24,28.6,21.3,34.6,50.5,0.0,277.0,13.0,,1016.3,,ORANGE COUNTY
2016-06-25,29.4,23.5,35.1,0.0,0.0,,4.3,,1018.0,,ORANGE COUNTY
2016-06-26,28.1,21.5,34.5,0.3,0.0,,3.1,,1018.4,0.0,ORANGE COUNTY
2016-06-27,25.0,22.5,32.5,1.8,0.0,,4.7,,1018.7,,ORANGE COUNTY
2016-06-28,26.2,21.5,33.5,11.9,0.0,,4.1,,1016.8,,ORANGE COUNTY
2016-06-29,24.0,19.5,28.5,0.0,0.0,7.0,7.7,,1016.8,,ORANGE COUNTY
2016-06-30,23.1,14.5,30.5,0.0,0.0,,4.7,,1016.2,,ORANGE COUNTY
2016-07-01,24.8,18.5,31.5,0.3,0.0,,7.5,,1015.3,,ORANGE COUNTY
2016-07-02,25.6,19.5,31.5,0.0,0.0,,6.1,,1017.6,,ORANGE COUNTY
2016-07-03,27.8,21.5,34.5,0.0,0.0,,7.5,,1015.2,,ORANGE COUNTY
2016-07-04,27.7,23.5,33.5,38.6,0.0,,12.7,,1014.7,,ORANGE COUNTY
2016-07-05,25.9,22.5,30.5,21.3,0.0,,9.8,,,,ORANGE COUNTY
2016-07-06,27.1,22.4,34.6,10.7,0.0,190.0,11.2,,1014.9,,ORANGE COUNTY
2016-07-07,25.7,21.8,34.6,42.7,0.0,192.0,11.5,,1013.5,,ORANGE COUNTY
2016-07-08,28.3,21.5,34.5,6.1,0.0,239.0,13.4,,1014.5,,ORANGE COUNTY
2016-07-09,26.2,21.5,31.5,0.0,0.0,,5.0,,1016.1,,ORANGE COUNTY
2016-07-10,26.0,21.5,31.5,0.0,0.0,,3.8,,1016.7,,ORANGE COUNTY
2016-07-11,25.7,22.5,29.5,1.8,0.0,,6.2,,1016.6,,ORANGE COUNTY
2016-07-12,27.9,22.5,33.5,0.0,0.0,,8.2,,1016.7,,ORANGE COUNTY
2016-07-13,28.5,23.5,33.5,0.0,0.0,,10.7,,1017.7,,ORANGE COUNTY
2016-07-14,28.4,22.9,33.5,4.8,0.0,204.0,11.5,,1016.2,,ORANGE COUNTY
2016-07-15,26.5,20.5,33.5,0.0,0.0,,2.3,,1017.9,,ORANGE COUNTY
2016-07-16,26.9,22.5,32.5,0.0,0.0,,5.7,,1017.8,,ORANGE COUNTY
2016-07-17,28.4,21.5,34.5,0.0,0.0,,3.2,,1020.2,,ORANGE COUNTY
2016-07-18,29.5,22.5,35.5,0.0,0.0,,5.5,,1021.9,,ORANGE COUNTY
2016-07-19,27.9,22.5,34.5,0.0,0.0,,3.6,,1021.8,,ORANGE COUNTY
2016-07-20,27.0,22.5,34.5,0.0,0.0,,3.1,,1021.4,,ORANGE COUNTY
2016-07-21,28.8,22.5,34.5,0.0,0.0,,3.6,,1019.6,,ORANGE COUNTY
2016-07-22,30.2,24.6,35.1,0.0,0.0,,4.3,,1017.0,,ORANGE COUNTY
2016-07-23,27.8,23.5,34.5,0.0,0.0,,4.2,,1014.9,,ORANGE COUNTY
2016-07-24,29.1,23.5,35.5,0.0,0.0,187.0,5.7,,1015.3,,ORANGE COUNTY
2016-07-25,29.6,24.5,36.5,0.0,0.0,,7.0,,1015.5,,ORANGE COUNTY
2016-07-26,28.5,23.5,35.5,4.6,0.0,,3.9,,1015.5,,ORANGE COUNTY
2016-07-27,29.0,23.5,34.5,0.0,0.0,,7.6,,1014.3,,ORANGE COUNTY
2016-07-28,27.6,24.6,31.3,19.3,0.0,,7.6,,1012.8,,ORANGE COUNTY
2016-07-29,27.0,24.5,30.5,0.0,0.0,,11.9,,1013.9,,ORANGE COUNTY
2016-07-30,26.1,22.5,32.5,0.0,0.0,,6.2,,1014.8,,ORANGE COUNTY
2016-07-31,27.4,22.5,33.5,9.4,0.0,,3.7,,1017.6,0.0,ORANGE COUNTY
2016-08-01,27.1,22.5,33.5,1.3,0.0,,5.3,,,,ORANGE COUNTY
2016-08-02,26.7,22.5,32.5,1.8,0.0,,4.9,,,,ORANGE COUNTY
2016-08-03,26.6,23.5,33.5,17.0,0.0,,4.5,,1016.0,,ORANGE COUNTY
2016-08-04,27.5,23.5,34.0,0.0,0.0,,6.1,,,,ORANGE COUNTY
2016-08-05,26.1,22.5,34.5,17.5,0.0,,4.6,,,,ORANGE COUNTY
2016-08-06,25.9,22.5,33.5,1.8,0.0,,4.4,,1013.1,,ORANGE COUNTY
2016-08-07,27.4,23.5,32.5,0.0,0.0,,6.9,,1012.8,,ORANGE COUNTY
2016-08-08,27.0,21.5,32.5,0.0,0.0,,4.4,,1012.4,,ORANGE COUNTY
2016-08-09,29.0,24.6,34.6,20.3,0.0,,5.4,,1014.2,,ORANGE COUNTY
2016-08-10,28.1,23.5,33.5,0.0,0.0,,5.7,,1017.3,,ORANGE COUNTY
2016-08-11,27.7,24.5,32.5,0.0,0.0,,7.0,,1016.4,,ORANGE COUNTY
2016-08-12,28.0,24.5,31.5,0.0,0.0,,8.5,,1013.1,,ORANGE COUNTY
2016-08-13,26.7,23.5,30.5,0.0,0.0,185.0,12.5,,,,ORANGE COUNTY
2016-08-14,26.5,22.5,32.5,1.8,0.0,,9.8,,1017.4,,ORANGE COUNTY
2016-08-15,27.4,22.5,32.5,0.0,0.0,,9.9,,1018.6,,ORANGE COUNTY
2016-08-16,26.3,23.5,29.5,3.3,0.0,,8.7,,1020.0,,ORANGE COUNTY
2016-08-17,25.5,23.5,29.5,0.0,0.0,,5.0,,1020.5,,ORANGE COUNTY
2016-08-18,25.0,23.5,27.5,3.0,0.0,,5.0,,1019.3,,ORANGE COUNTY
2016-08-19,23.7,22.5,25.5,12.7,0.0,,3.0,,,,ORANGE COUNTY
2016-08-20,24.3,22.5,27.5,22.9,0.0,201.0,9.0,,,,ORANGE COUNTY
2016-08-21,24.9,19.0,30.1,5.6,0.0,,7.2,,,,ORANGE COUNTY
2016-08-22,23.3,17.4,28.5,0.0,0.0,,4.0,,1021.2,,ORANGE COUNTY
2016-08-23,23.0,15.5,30.5,0.0,0.0,,1.5,,1023.0,,ORANGE COUNTY
2016-08-24,26.9,21.5,32.5,0.0,0.0,,4.5,,1021.2,,ORANGE COUNTY
2016-08-25,28.6,22.5,35.5,14.0,0.0,,4.1,,1019.3,,ORANGE COUNTY
2016-08-26,29.3,24.0,35.7,0.0,0.0,,7.6,,1018.2,,ORANGE COUNTY
2016-08-27,25.7,22.5,34.5,40.6,0.0,,3.1,,1018.1,,ORANGE COUNTY
2016-08-28,27.4,22.4,36.3,0.0,0.0,,6.1,,1019.6,,ORANGE COUNTY
2016-08-29,28.0,22.4,34.0,0.0,0.0,53.0,9.4,,1019.5,,ORANGE COUNTY
2016-08-30,28.1,22.5,34.5,0.0,0.0,,2.6,,,,ORANGE COUNTY
2016-08-31,27.6,22.5,34.5,0.0,0.0,,4.7,,,,ORANGE COUNTY
2016-09-01,25.3,22.5,30.5,0.0,0.0,4.0,8.7,,1013.9,,ORANGE COUNTY
2016-09-02,22.7,16.5,28.5,0.0,0.0,20.0,13.4,,1015.3,,ORANGE COUNTY
2016-09-03,22.8,16.5,29.5,0.0,0.0,,4.9,,1017.6,,ORANGE COUNTY
2016-09-04,25.8,18.5,33.5,0.0,0.0,,5.5,,1019.4,,ORANGE COUNTY
2016-09-05,26.7,20.5,33.5,0.0,0.0,,6.0,,1021.4,,ORANGE COUNTY
2016-09-06,26.3,18.5,33.5,0.0,0.0,,4.3,,1021.8,,ORANGE COUNTY
2016-09-07,26.9,19.5,34.5,0.0,0.0,,4.7,,1020.7,,ORANGE COUNTY
2016-09-08,27.2,20.5,34.5,0.0,0.0,216.0,7.7,,1016.9,,ORANGE COUNTY
2016-09-09,27.2,21.5,34.5,0.0,0.0,,7.0,,1015.8,,ORANGE COUNTY
2016-09-10,25.4,21.5,33.5,7.9,0.0,223.0,8.4,,1016.0,,ORANGE COUNTY
2016-09-11,23.2,17.4,29.0,0.0,0.0,,9.7,,1020.6,,ORANGE COUNTY
2016-09-12,22.5,14.0,32.4,0.0,0.0,,3.2,,1018.8,,ORANGE COUNTY
2016-09-13,24.4,16.5,33.5,0.0,0.0,,4.3,,1019.2,,ORANGE COUNTY
2016-09-14,26.9,21.3,34.6,0.0,0.0,,5.8,,1019.7,,ORANGE COUNTY
2016-09-15,26.8,19.5,34.5,0.0,0.0,,3.1,,1018.3,,ORANGE COUNTY
2016-09-16,26.9,19.5,34.5,0.0,0.0,171.0,6.9,,1016.9,,ORANGE COUNTY
2016-09-17,23.5,21.5,26.5,25.7,0.0,,4.1,,,,ORANGE COUNTY
2016-09-18,25.3,22.5,29.5,8.1,0.0,,3.2,,1004.2,,ORANGE COUNTY
2016-09-19,24.4,19.5,30.5,0.0,0.0,,4.7,,1016.7,,ORANGE COUNTY
2016-09-20,23.8,16.5,31.5,0.0,0.0,,4.5,,1019.2,,ORANGE COUNTY
2016-09-21,23.9,16.5,32.5,0.0,0.0,,5.0,,1018.8,,ORANGE COUNTY
2016-09-22,25.2,18.5,33.5,0.0,0.0,,3.6,,1017.3,,ORANGE COUNTY
2016-09-23,25.6,18.5,33.5,0.0,0.0,,2.6,,1017.5,,ORANGE COUNTY
2016-09-24,25.5,18.5,33.5,0.0,0.0,,3.3,,1018.3,,ORANGE COUNTY
2016-09-25,25.0,17.5,33.5,0.0,0.0,,2.5,,1017.2,,ORANGE COUNTY
2016-09-26,22.8,14.6,26.3,2.0,0.0,,10.1,,1017.4,,ORANGE COUNTY
2016-09-27,16.8,9.5,25.5,0.0,0.0,,3.3,,1016.0,,ORANGE COUNTY
2016-09-28,17.8,9.5,28.5,1.0,0.0,203.0,9.8,,1013.3,,ORANGE COUNTY
2016-09-29,15.6,10.1,20.1,0.0,0.0,300.0,8.6,,1018.4,,ORANGE COUNTY
2016-09-30,14.8,9.5,19.5,2.8,0.0,,5.7,,,,ORANGE COUNTY
2016-10-01,17.3,13.5,23.5,0.0,0.0,,6.3,,1017.7,,ORANGE COUNTY
2016-10-02,18.8,14.5,24.5,0.0,0.0,,2.2,,1018.4,,ORANGE COUNTY
2016-10-03,19.3,14.5,26.5,0.0,0.0,,3.1,,1016.8,,ORANGE COUNTY
2016-10-04,21.4,13.5,30.5,0.0,0.0,,6.2,,1015.8,,ORANGE COUNTY
2016-10-05,24.1,18.5,31.5,0.0,0.0,,6.6,,1018.2,,ORANGE COUNTY
2016-10-06,22.5,15.5,30.5,0.0,0.0,,4.1,,1019.1,,ORANGE COUNTY
2016-10-07,22.3,13.5,30.5,0.0,0.0,,6.9,,1016.9,,ORANGE COUNTY
2016-10-08,17.2,12.5,23.5,0.0,0.0,342.0,16.5,,1020.3,,ORANGE COUNTY
2016-10-09,17.1,10.1,25.1,0.0,0.0,23.0,12.2,,1025.9,,ORANGE COUNTY
2016-10-10,16.0,6.5,24.5,0.0,0.0,,6.2,,1026.1,,ORANGE COUNTY
2016-10-11,18.8,12.5,27.5,0.0,0.0,,5.0,,1024.1,,ORANGE COUNTY
2016-10-12,19.3,12.5,26.5,0.0,0.0,,7.0,,1021.9,,ORANGE COUNTY
2016-10-13,17.8,14.5,22.5,0.0,0.0,,7.3,,1022.1,,ORANGE COUNTY
2016-10-14,18.1,15.7,21.3,1.8,0.0,103.0,7.9,,1022.6,,ORANGE COUNTY
2016-10-15,21.3,16.5,29.5,0.0,0.0,,6.0,,1021.4,,ORANGE COUNTY
2016-10-16,22.0,16.5,28.5,0.0,0.0,180.0,8.3,,1011.0,,ORANGE COUNTY
2016-10-17,23.0,16.5,29.5,0.0,0.0,,9.7,,1014.5,,ORANGE COUNTY
2016-10-18,25.0,19.5,31.5,0.0,0.0,205.0,16.0,,1013.6,,ORANGE COUNTY
2016-10-19,24.5,16.8,33.5,0.0,0.0,190.0,9.0,,1016.2,,ORANGE COUNTY
2016-10-20,20.0,13.5,28.5,8.9,0.0,,9.4,,1014.1,,ORANGE COUNTY
2016-10-21,13.0,8.5,16.5,0.3,0.0,331.0,15.9,,1011.7,,ORANGE COUNTY
2016-10-22,11.0,4.5,18.5,0.0,0.0,,6.3,,1020.9,,ORANGE COUNTY
2016-10-23,14.4,4.5,24.5,0.0,0.0,202.0,6.6,,1022.4,,ORANGE COUNTY
2016-10-24,18.9,11.8,27.4,0.0,0.0,,9.4,,1023.9,,ORANGE COUNTY
2016-10-25,14.8,7.5,22.5,0.0,0.0,,2.2,,1025.0,,ORANGE COUNTY
2016-10-26,17.7,8.5,28.5,0.0,0.0,,5.6,,1022.4,,ORANGE COUNTY
2016-10-27,19.5,13.5,26.5,0.0,0.0,252.0,9.3,,1022.5,,ORANGE COUNTY
2016-10-28,16.5,7.5,27.5,0.0,0.0,,1.4,,1023.9,,ORANGE COUNTY
2016-10-29,19.5,10.5,29.5,0.0,0.0,,5.1,,1021.3,,ORANGE COUNTY
2016-10-30,20.1,12.5,29.5,0.0,0.0,218.0,3.0,,1019.5,,ORANGE COUNTY
2016-10-31,21.3,14.5,29.5,0.0,0.0,,4.3,,1017.8,,ORANGE COUNTY
2016-11-01,21.4,14.5,30.5,0.0,0.0,,4.5,,1019.5,,ORANGE COUNTY
2016-11-02,20.5,12.5,29.5,0.0,0.0,185.0,5.0,,1023.7,,ORANGE COUNTY
2016-11-03,22.9,17.9,29.0,0.0,0.0,256.0,12.2,,1021.9,,ORANGE COUNTY
2016-11-04,16.6,11.5,21.5,0.0,0.0,11.0,12.2,,1025.1,,ORANGE COUNTY
2016-11-05,12.6,3.5,22.5,0.0,0.0,,2.9,,1026.8,,ORANGE COUNTY
2016-11-06,13.2,7.5,22.5,0.0,0.0,,1.9,,1026.0,,ORANGE COUNTY
2016-11-07,15.9,7.9,26.3,0.0,0.0,,5.0,,1025.8,,ORANGE COUNTY
2016-11-08,15.0,11.5,20.5,0.3,0.0,,5.5,,1024.0,,ORANGE COUNTY
2016-11-09,15.2,9.0,17.4,0.0,0.0,352.0,14.8,,,,ORANGE COUNTY
2016-11-10,9.0,1.5,18.5,0.0,0.0,,1.6,,1024.6,,ORANGE COUNTY
2016-11-11,10.3,1.5,18.5,0.0,0.0,,6.7,,1021.0,,ORANGE COUNTY
2016-11-12,9.3,3.5,15.5,0.0,0.0,32.0,9.1,,1025.9,,ORANGE COUNTY
2016-11-13,8.2,0.5,18.5,0.0,0.0,,0.5,,1023.9,,ORANGE COUNTY
2016-11-14,10.4,2.9,20.7,0.0,0.0,,5.4,,1018.2,,ORANGE COUNTY
2016-11-15,10.9,3.5,20.5,0.0,0.0,,1.0,,1014.9,,ORANGE COUNTY
2016-11-16,12.9,2.5,24.5,0.0,0.0,,2.7,,1015.6,,ORANGE COUNTY
2016-11-17,15.8,5.5,27.5,0.0,0.0,,4.8,,1017.2,,ORANGE COUNTY
2016-11-18,18.1,7.5,26.5,0.5,0.0,170.0,11.0,,1018.3,,ORANGE COUNTY
2016-11-19,7.3,2.5,11.5,2.8,0.0,291.0,18.7,,1025.6,,ORANGE COUNTY
2016-11-20,2.8,-2.5,9.5,0.0,0.0,,6.3,,1027.4,,ORANGE COUNTY
2016-11-21,3.3,-3.5,11.5,0.0,0.0,,1.8,,1025.3,,ORANGE COUNTY
2016-11-22,7.0,-0.3,15.7,0.0,0.0,,3.6,,1024.0,,ORANGE COUNTY
2016-11-23,14.4,10.7,22.4,0.3,0.0,159.0,12.6,,1020.8,,ORANGE COUNTY
2016-11-24,11.6,9.5,13.5,0.0,0.0,,6.4,,1023.7,,ORANGE COUNTY
2016-11-25,8.8,6.5,10.5,0.0,0.0,354.0,7.7,,1027.0,,ORANGE COUNTY
2016-11-26,5.6,-0.5,10.5,0.0,0.0,,6.8,,1028.8,,ORANGE COUNTY
2016-11-27,3.8,-3.5,11.5,0.0,0.0,,2.3,,1021.5,,ORANGE COUNTY
2016-11-28,13.6,11.5,16.5,28.4,0.0,160.0,18.5,,1006.3,,ORANGE COUNTY
2016-11-29,14.7,7.5,20.5,10.2,0.0,,8.7,,1006.2,,ORANGE COUNTY
2016-11-30,12.3,4.5,15.5,5.1,0.0,227.0,9.5,,1007.4,,ORANGE COUNTY
2016-12-01,5.6,1.5,11.5,0.0,0.0,261.0,9.2,,1017.5,,ORANGE COUNTY
2016-12-02,5.0,-1.5,13.5,0.0,0.0,,3.5,,1024.4,,ORANGE COUNTY
2016-12-03,6.7,3.5,7.9,4.1,0.0,49.0,8.6,,1026.7,,ORANGE COUNTY
2016-12-04,7.0,5.1,9.6,6.6,0.0,,9.4,,1019.0,,ORANGE COUNTY
2016-12-05,8.3,6.3,9.6,0.5,0.0,,11.2,,1015.0,,ORANGE COUNTY
2016-12-06,10.8,5.7,14.6,15.2,0.0,316.0,13.7,,1010.3,,ORANGE COUNTY
2016-12-07,4.0,1.5,8.5,0.0,0.0,2.0,7.0,,1021.3,,ORANGE COUNTY
2016-12-08,0.6,-3.5,3.5,0.0,0.0,328.0,12.7,,1029.7,,ORANGE COUNTY
2016-12-09,-0.6,-3.6,4.0,0.0,0.0,,11.2,,1035.7,,ORANGE COUNTY
2016-12-10,-2.6,-8.5,3.5,0.0,0.0,,1.2,,1034.4,,ORANGE COUNTY
2016-12-11,6.1,-4.5,12.5,3.0,0.0,173.0,16.8,,1021.1,,ORANGE COUNTY
2016-12-12,7.0,3.5,9.5,21.6,0.0,3.0,5.8,,1019.6,,ORANGE COUNTY
2016-12-13,3.5,2.5,6.5,2.8,0.0,18.0,6.0,,1018.8,,ORANGE COUNTY
2016-12-14,1.9,-2.5,3.5,0.0,0.0,,9.5,,1024.7,,ORANGE COUNTY
2016-12-15,-5.2,-7.5,-2.5,0.0,0.0,2.0,12.2,,1030.9,,ORANGE COUNTY
2016-12-16,-1.2,-5.9,13.5,0.0,0.0,148.0,20.2,,1021.1,,ORANGE COUNTY
2016-12-17,15.0,6.3,23.5,9.4,0.0,193.0,33.5,,,,ORANGE COUNTY
2016-12-18,5.1,-5.3,6.3,26.9,0.0,343.0,21.2,,,0.0,ORANGE COUNTY
2016-12-19,-3.7,-5.9,0.2,0.0,0.0,,14.0,,1039.0,,ORANGE COUNTY
2016-12-20,-3.4,-9.5,3.5,0.0,0.0,,0.2,,,,ORANGE COUNTY
2016-12-21,3.6,-4.5,12.5,0.0,0.0,,3.4,,1024.1,,ORANGE COUNTY
2016-12-22,9.5,2.9,12.4,0.0,0.0,346.0,12.6,,1026.6,,ORANGE COUNTY
2016-12-23,8.5,1.5,15.5,0.0,0.0,,9.5,,1024.8,,ORANGE COUNTY
2016-12-24,12.2,10.5,15.5,52.8,0.0,,5.9,,,,ORANGE COUNTY
2016-12-25,16.8,11.5,22.5,2.3,0.0,,5.8,,1025.6,,ORANGE COUNTY
2016-12-26,19.9,18.5,22.5,0.0,0.0,174.0,21.9,,1023.2,,ORANGE COUNTY
2016-12-27,9.2,1.5,19.5,21.1,0.0,,10.3,,1025.0,,ORANGE COUNTY
2016-12-28,7.0,-2.5,15.5,3.3,0.0,,6.1,,,,ORANGE COUNTY
2016-12-29,6.8,3.5,11.5,0.0,0.0,272.0,18.5,,1019.8,,ORANGE COUNTY
2016-12-30,3.9,-1.5,9.5,0.0,0.0,265.0,11.2,,1023.7,,ORANGE COUNTY
2016-12-31,5.6,2.4,9.6,6.6,0.0,176.0,13.0,,1016.5,,ORANGE COUNTY
2017-01-01,9.2,6.5,12.5,0.0,0.0,,4.6,,1016.4,,ORANGE COUNTY
2017-01-02,14.5,11.5,17.5,16.8,0.0,,6.2,,1014.5,,ORANGE COUNTY
2017-01-03,16.5,6.8,19.6,5.6,0.0,254.0,12.6,,1010.4,,ORANGE COUNTY
2017-01-04,0.2,-3.5,4.5,0.0,0.0,320.0,13.9,,1018.9,,ORANGE COUNTY
2017-01-05,-0.6,-3.6,1.3,0.3,0.0,7.0,13.0,,1017.4,,ORANGE COUNTY
2017-01-06,-8.0,-10.5,-5.5,1.3,0.0,348.0,17.3,,1025.6,,ORANGE COUNTY
2017-01-07,-9.9,-13.5,-6.5,0.0,0.0,338.0,12.7,,1035.8,,ORANGE COUNTY
2017-01-08,-7.4,-14.5,-2.5,0.0,0.0,,1.6,,1041.1,,ORANGE COUNTY
2017-01-09,1.3,-5.5,6.5,0.0,0.0,180.0,12.7,,1033.4,,ORANGE COUNTY
2017-01-10,10.5,6.5,13.5,0.0,0.0,179.0,27.4,,1020.3,,ORANGE COUNTY
2017-01-11,15.7,10.5,19.5,7.4,0.0,184.0,14.5,,1019.5,,ORANGE COUNTY
2017-01-12,18.1,9.5,21.5,0.0,0.0,199.0,20.5,,1021.6,,ORANGE COUNTY
2017-01-13,7.0,5.5,8.5,0.5,0.0,338.0,5.1,,1032.1,,ORANGE COUNTY
2017-01-14,9.9,7.5,17.5,0.0,0.0,,3.4,,,,ORANGE COUNTY
2017-01-15,9.0,6.5,12.5,0.8,0.0,,3.1,,1027.8,,ORANGE COUNTY
2017-01-16,14.1,8.5,21.5,1.5,0.0,,8.2,,1021.4,,ORANGE COUNTY
2017-01-17,15.3,9.5,17.5,16.0,0.0,225.0,16.5,,1017.4,,ORANGE COUNTY
2017-01-18,10.5,7.9,11.3,0.0,0.0,,7.2,,1021.7,,ORANGE COUNTY
2017-01-19,10.4,7.5,13.5,32.0,0.0,,4.6,,1012.4,,ORANGE COUNTY
2017-01-20,15.3,12.5,19.5,0.0,0.0,191.0,10.3,,1007.1,,ORANGE COUNTY
2017-01-21,15.2,11.5,20.5,0.0,0.0,157.0,6.0,,1004.9,,ORANGE COUNTY
2017-01-22,13.6,11.5,17.5,1.5,0.0,61.0,9.9,,994.9,,ORANGE COUNTY
2017-01-23,8.4,4.5,12.5,0.0,0.0,310.0,24.6,,1002.3,,ORANGE COUNTY
2017-01-24,7.1,4.5,12.5,0.0,0.0,35.0,7.0,,1011.9,,ORANGE COUNTY
2017-01-25,10.7,5.1,16.3,0.0,0.0,191.0,13.7,,1007.7,,ORANGE COUNTY
2017-01-26,9.0,3.5,11.8,0.0,0.0,295.0,15.5,,1016.0,,ORANGE COUNTY
2017-01-27,4.4,1.8,8.5,0.0,0.0,278.0,15.1,,1018.9,,ORANGE COUNTY
2017-01-28,4.0,-1.5,11.5,0.0,0.0,239.0,13.8,,1015.3,,ORANGE COUNTY
2017-01-29,3.0,1.5,3.5,1.3,0.0,,12.5,,1014.2,,ORANGE COUNTY
2017-01-30,5.3,-0.3,12.9,0.0,0.0,222.0,10.4,,1017.8,,ORANGE COUNTY
2017-01-31,12.7,6.5,20.5,0.0,0.0,,9.6,,1014.8,,ORANGE COUNTY
2017-02-01,8.4,2.5,14.5,0.0,0.0,,7.2,,1017.8,,ORANGE COUNTY
2017-02-02,4.1,0.5,7.5,0.0,0.0,359.0,13.7,,1026.3,,ORANGE COUNTY
2017-02-03,0.1,-3.5,4.5,0.0,0.0,355.0,14.8,,1030.3,,ORANGE COUNTY
2017-02-04,1.4,-6.5,8.5,0.0,0.0,133.0,8.5,,1028.2,,ORANGE COUNTY
2017-02-05,9.6,5.5,16.5,0.0,0.0,206.0,11.0,,1020.8,,ORANGE COUNTY
2017-02-06,9.5,4.0,17.4,7.1,0.0,167.0,14.4,,1019.0,,ORANGE COUNTY
2017-02-07,15.6,12.5,17.5,9.9,0.0,181.0,17.5,,,,ORANGE COUNTY
2017-02-08,10.6,2.5,18.5,0.0,0.0,,10.8,,1008.0,,ORANGE COUNTY
2017-02-09,-0.3,-3.5,2.5,0.0,0.0,336.0,15.8,,,,ORANGE COUNTY
2017-02-10,4.5,-4.2,19.0,0.0,0.0,,17.3,,1023.9,,ORANGE COUNTY
2017-02-11,16.8,14.5,19.5,0.0,0.0,180.0,14.4,,1016.1,0.0,ORANGE COUNTY
2017-02-12,16.8,7.5,21.5,0.0,0.0,287.0,20.1,,1018.5,,ORANGE COUNTY
2017-02-13,5.8,-0.5,12.5,0.0,0.0,,5.9,,1025.2,,ORANGE COUNTY
2017-02-14,4.2,1.5,6.5,8.1,0.0,,2.8,,1015.4,,ORANGE COUNTY
2017-02-15,5.5,0.5,9.5,8.1,0.0,328.0,11.4,,1011.9,,ORANGE COUNTY
2017-02-16,5.9,-2.5,14.5,0.0,0.0,,5.3,,1016.4,,ORANGE COUNTY
2017-02-17,12.7,4.5,21.5,0.0,0.0,197.0,9.4,,1014.2,,ORANGE COUNTY
2017-02-18,10.8,8.5,12.5,1.5,0.0,180.0,3.0,,1013.4,,ORANGE COUNTY
2017-02-19,13.0,5.5,21.5,0.0,0.0,,2.0,,1018.7,,ORANGE COUNTY
